"Tweets","Sentiments"
"for my fans ask who is going to win the 
who her favorite hockey player is edUAUBCedUBCUB a",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"Maybe the next generation should come with a hearing aid",2
"Hmmmm Amazon confirms that Echo device secretly shared users private audio",2
"Its baffling that anyone would buy an 

Twice as creepy that they pack more advanced list",1
"People dont know that they are early adopters Too much too soon in the mainstream me saying
",0
"Steven Crowder on YT ran a funny and eyeopening bit on this",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"This is far from the only recent example of tech overlord obliviousness How was Google taken by surprise when peop",2
"When you ask for light classical and get  one of those days",2
"  Said by 

",0
"Do not argue in front of She might record your conversation
",1
"Do not argue in front of She might record your conversation
",1
"Amazons recorded private conversation and sent it to random contact 
",2
"Oops Alexa please recall that private conversation you just sent to a contact edUAUBDedUBUB",2
"I asked to play the sound of a dog barking and this happened Ive never been so happy https",2
"Yikes Amazon Alexa records and shares womans private conversation  ",2
"
Happy day
I know  is a big deal to a lot of companies trying to figure out the",2
"s recorded private conversation and sent it to random contact


For advice https",2
"Ok Google how to avoid eavesdropping on my private conversations Any suggestions",1
"Hey s  becomes a  to",0
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"stop snooping on us",1
"for the chance to win the new  Dot Kids Edition Everything you love about designed with",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"Could Alexa for Business be the first technology to actually introduce change into the workplace",2
"Could Alexa for Business be the first technology to actually introduce change into the workplace",2
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
" is helping people to stay organized and focused on the tasks that mattersimply by using their voi",2
"DISCONNECT Alexa Right Now",2
"Could Alexa for Business be the first technology to actually introduce change into the workplace",2
"I was literallyjust googling for how to remove the skill and ended up on the forum with nothin",2
" is helping people to stay organized and focused on the tasks that mattersimply by using their voi",2
" has proved its worth in multitasking and we will help you integrate it with bevy of corporate tool",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"theradio Umar Baasit amp Sid Siddiqui with The on  app or  

Tw",0
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"tell me about God Church of England taps Amazon device to spread Christian message ",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"Be careful what you say Alexa heard a conversation and sent it to a stranger
",1
"Of course alexa Chancen und Risiken durch Amazon Echo via ",0
"Voice commerce brought in billion last year That numbers expected to rise to over billion by Gui",0
"Improve and free up staff resources with for",2
"Umar Baasit amp Sid Siddiqui with The on",0
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"Welch Drama edUAUBDedUBUedUAUBDedUBUedUAUBDedUBUedUAUBDedUBU",1
"ask Weed Buddy what is best used for",2
"super cool tricks you can do with your kids on",2
"Alexa may have just recorded their private conversations and sent them to random people Apparently",0
"The importance of a good edUAUBEedUBUAD

edUAUBDedUBU   ",2
"Voice Privacy Is Something Not To take Lightly
 
 ",0
"super cool tricks you can do with your kids on",2
"How Records Shares Your Conversations",2
"A worrisome issue  should I be worried",1
"Recipe Inspiration with Alexa Skill Blueprints   AD",2
"Family Removes Alexa Devices After a Stranger in Another Town Heard Everything They Were Saying",1
"

Amazon Recorded a Conversation and Sent It to a Contact Without Permission",2
"This Is How  And Private  Your ",0
"say the Lords Prayer Amazons assistant can now help you pray   http",2
"Marantz introduces slim line with voice control ",2
"Marantz introduces slim line with voice control ",2
"The importance of a good edUAUBEedUBUAD

edUAUBDedUBU   ",2
"This sounds more like a conversation with",2
"Echo behaviour and unplug your devices youve been hacked fix it  ",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"What is the point of getting this device when it only invades your privacy ",0
"Marantz introduces slim line with voice control ",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"recorded an Oregon couples private conversation and sent it to one of their acquaintances without their kno",0
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
" Gunning for  edUAUBDedUBUedUAUBDedUBUedUAUBDedUBU",0
"The importance of a good edUAUBEedUBUAD

edUAUBDedUBU  ",2
"say the Lords Prayer Amazons assistant can now help you pray  ",2
"recorded a womans private conversation and sent it to a random contact
",2
"
Happy day
I know  is a big deal to a lot of companies trying to figure out the",2
"ask Weed Buddy for flavored strains",2
"ask Weed Buddy for flavored strains",2
"Yes is recording mundane details of your life and its creepy as hell gt Comfort vs privacy
",1
"Joy 
 
 
amp 
are listening 
 to youUEUEUEUE
            UDUEUEUEUF",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"Im waiting for Jeff Bezos to say he is going to join ",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"Best Buy skill lets you make purchases with",2
"Best Buy skill lets you make purchases with",2
"Best Buy skill lets you make purchases with",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
"Voice Privacy Is Something Not To take Lightly

 ",0
"Aur kariye se batein edUAUBDedUBUedUAUBDedUBUHeres how to protect your privacy when",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"How Records Shares Your Conversations",2
"s records shares private conversation   via",2
"ask Weed Buddy what strain helps with Mouth",2
"ask Weed Buddy what strain helps with Mouth",2
"ask Weed Buddy what strain helps with Mouth",2
"s voicecontrolled personal assistant recording and sharing private conversations both with hackers and with p",0
